filename,species,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102
Aegilops cylindrica_0003_Layer 4.jpg,Aegilops_geniculata,30.25,611.75,25.1481,584.3519,35.5033,571.9967,46.5,559.9072,57.6279,547.8721,67.9831,535.5169,80.0454,524.4546,92.1077,513.3923,102.4629,501.0371,114.5252,489.9748,125.5875,477.9125,136.2356,466.2644,148.2979,455.2021,160.0674,443.4326,171.1297,431.3703,183.4849,421.0151,194.5472,408.9528,205.6095,396.8905,217.6718,385.8282,229.4412,374.0588,241.2106,362.2894,252.5658,350.9342,264.6281,339.8719,275.6904,327.8096,287.4598,316.0402,299.5221,304.9779,310.5845,292.9155,322.6468,281.8532,334.002,270.498,345.0909,258.5,356.4195,247.0805,368.4818,236.0182,379.837,224.663,392.1922,214.3078,402.5474,201.9526,414.5,191.4307,425.9649,179.5351,438.0272,168.4728,449.7966,156.7034,462.1518,146.3482,473.507,134.993,485.2764,123.2236,496.6316,111.8684,508.6939,100.8061,519.7562,88.7438,532.1114,78.3886,544.4666,68.0334,556.8218,57.6782,569.6646,48.5,582.4109,39.0891,595.3519,30.1481,608.0,20.5,60.411,623.089,72.6002,611.8998,85.0823,601.4177,97.2714,590.2286,109.0464,579.4536,120.9427,567.5573,132.839,555.661,144.0282,543.4718,155.3074,531.5,166.6994,519.8006,177.8886,507.6114,189.6636,496.8364,200.1456,484.3544,212.3348,473.1652,222.8169,460.6831,233.5919,448.9081,244.781,436.719,256.9702,425.5298,268.1594,413.3406,278.9344,401.5656,291.4165,391.0835,301.1914,378.3086,311.6735,365.8265,321.4485,353.0515,332.6376,340.8624,343.8268,328.6732,355.016,316.484,367.2052,305.2948,378.9719,294.5,389.4622,282.0378,400.6514,269.8486,411.8406,257.6594,423.5,245.665,434.9261,233.5739,445.4081,221.0919,457.3044,209.1956,467.0794,196.4206,476.8544,183.6456,487.5,171.2313,498.5256,158.9744,509.7148,146.7852,520.1969,134.3031,530.6789,121.8211,541.161,109.339,551.6431,96.8569,562.1252,84.3748,572.6072,71.8928,583.0893,59.4107,593.5,46.899,602.6392,33.8608
Aegilops cylindrica_0004_Layer 5.jpg,Aegilops_geniculata,39.0,659.0,36.5,633.7843,48.2192,621.2808,58.7859,607.7141,70.7668,594.7332,83.0406,582.4594,94.3145,569.1855,105.5883,555.9117,116.8621,542.6379,128.7217,530.7783,140.7026,517.7974,152.6835,504.8165,164.9573,492.5427,177.2311,480.2689,189.9192,467.5808,202.193,455.307,214.1739,442.3261,226.8619,429.6381,239.8428,417.6572,252.8238,405.6762,264.6834,393.8166,277.6643,381.8357,289.6452,368.8548,302.2119,357.2881,314.4857,345.0143,327.0524,333.4476,339.7405,320.7595,352.4285,308.0715,365.7023,296.7977,377.269,284.231,390.8357,273.6643,403.4024,262.0976,416.0904,249.4096,429.3643,238.1357,442.3452,226.1548,454.3261,213.1739,467.5999,201.9001,479.8737,189.6263,492.8546,177.6454,504.8356,164.6644,517.5,153.1382,530.6761,141.8239,542.9499,129.5501,554.5166,116.9834,567.0833,105.4167,579.5,93.2021,592.338,81.162,604.8653,69.5,617.8383,57.5,629.1595,44.3405,642.4333,33.0667,656.0,22.5,64.1269,659.3731,77.7538,648.7462,89.795,635.705,102.129,623.371,114.8773,610.6227,126.2113,597.2887,138.9595,584.5405,151.2936,572.2064,162.9205,559.5795,175.2545,547.2455,185.8814,533.6186,199.2155,522.2845,211.9637,509.5363,224.0048,496.4952,236.046,483.454,247.5,470.1697,259.714,457.786,271.7552,444.7448,284.7963,432.7037,296.8375,419.6625,309.1715,407.3285,321.5055,394.9945,333.8395,382.6605,346.4665,371.0335,359.2147,358.2853,370.8416,345.6584,383.1757,333.3243,395.9239,320.5761,407.965,307.535,420.592,295.908,431.3096,282.5,444.5529,270.9471,456.1798,258.3202,467.5139,244.9861,479.4337,233.0663,491.4748,220.0252,503.1018,207.3982,514.0216,194.4784,526.0627,181.4373,537.3967,168.1033,549.4379,155.0621,561.0648,142.4352,571.6917,128.8083,584.0258,116.4742,596.3598,104.1402,606.9867,90.5133,618.6136,77.8864,629.2406,64.2594,639.1604,50.3396,648.5,36.1795
Aegilops cylindrica_0005_Layer 6.jpg,Aegilops_geniculata,22.75,585.25,16.8796,564.6204,28.5019,554.9981,37.5899,543.5,48.7465,532.7535,59.783,521.717,70.4053,511.0947,82.0276,501.4724,93.9427,492.5573,105.3849,482.5,115.8944,471.6056,127.3165,461.5,138.8461,451.6539,150.1755,441.3245,161.0907,431.4093,172.4201,421.0799,183.3352,411.1648,194.9575,401.5425,206.2869,391.2131,217.3234,380.1766,228.9457,370.5543,239.568,359.932,250.8974,349.6026,261.9339,338.5661,272.2633,327.2367,283.5927,316.9073,293.9221,305.5779,305.2514,295.2486,315.5808,283.9192,326.9102,273.5898,338.2396,263.2604,349.569,252.931,360.1913,242.3087,371.5207,231.9793,381.8501,220.6499,392.1795,209.3205,402.5089,197.9911,412.8383,186.6617,423.8748,175.6252,435.497,166.003,445.8264,154.6736,457.4487,145.0513,468.4852,134.0148,479.8146,123.6854,490.7298,113.7702,501.4979,103.5,513.2673,94.2327,523.8895,83.6105,535.5118,73.9882,545.8412,62.6588,557.4635,53.0365,568.5,45.0,43.311,587.189,55.637,579.5,66.7112,568.7888,78.2649,559.2351,89.8185,549.6815,100.3722,539.1278,111.5116,529.9884,120.3582,518.1418,130.619,506.881,141.5868,495.9132,152.5547,484.9453,163.8155,474.6845,175.3691,465.1309,186.6299,454.8701,197.5,443.8617,208.1514,433.3486,219.1193,422.3807,230.0872,411.4128,240.6408,400.8592,250.9016,389.5984,261.4552,379.0448,272.0089,368.4911,283.2697,358.2303,294.2375,347.2625,304.7912,336.7088,315.052,325.448,326.0198,314.4802,336.9877,303.5123,346.5,291.9415,356.095,280.405,365.6487,268.8513,375.2023,257.2977,386.4631,247.0369,397.7239,236.7761,406.5704,224.9296,416.8312,213.6688,427.3848,203.1152,438.3527,192.1473,447.9064,180.5936,458.8742,169.6258,469.135,158.365,480.3958,148.1042,491.3636,137.1364,502.3315,126.1685,511.8852,114.6148,520.0246,102.4754,530.2854,91.2146,540.5,79.9348,550.0998,68.4002,559.6534,56.8466
Aegilops cylindrica_0006_Layer 7.jpg,Aegilops_geniculata,33.75,1232.75,37.3855,1193.1145,59.5,1169.5666,80.5203,1144.9797,103.9413,1122.5587,126.6552,1099.8448,150.0762,1077.4238,174.083,1056.417,197.504,1033.996,220.2179,1011.2821,242.6388,987.8612,264.3527,964.1473,286.3595,941.1405,308.0734,917.4266,329.4944,893.0056,351.9154,869.5846,374.3364,846.1636,395.0503,821.4497,416.4712,797.0288,439.5993,773.9007,461.7274,749.7726,484.4413,727.0587,506.741,704.759,529.4549,682.0451,552.8759,659.6241,577.004,637.496,598.7179,613.7821,621.846,590.654,643.8527,567.6473,666.5666,544.9334,689.2805,522.2195,711.7015,498.7985,734.1225,475.3775,755.5,452.1101,777.7782,428.5,800.9712,405.5288,823.3922,382.1078,845.8132,358.6868,868.5271,335.9729,891.9481,313.5519,916.0762,291.4238,938.7901,268.7099,961.6253,244.8747,984.0463,221.4537,1007.7602,199.7398,1030.1812,176.3188,1053.6021,153.8979,1077.7302,131.7698,1101.4441,110.0559,1125.158,88.342,1148.579,65.921,1173.0,44.5,74.966,1229.534,98.7604,1207.7396,122.969,1185.531,145.7634,1162.7366,167.972,1138.528,190.7664,1115.7336,213.5608,1092.9392,235.6481,1069.8519,257.8568,1045.6432,280.5,1022.7862,301.4456,998.0544,323.9471,974.5529,347.4486,952.0514,369.5359,928.9641,391.3303,905.1697,414.5389,881.9611,437.3333,859.1667,460.1277,836.3723,481.6293,811.8707,504.1308,788.3692,524.9252,763.5748,548.4267,741.0733,569.514,716.986,591.0155,692.4845,612.8099,668.6901,635.3114,645.1886,657.1058,621.3942,678.1931,597.3069,699.6946,572.8054,722.1961,549.3039,742.9906,524.5094,764.0779,500.4221,785.5794,475.9206,805.6667,450.8333,827.1682,426.3318,847.9626,401.5374,870.4641,378.0359,893.9656,355.5344,915.76,331.74,937.5544,307.9456,957.6417,282.8583,979.1432,258.3568,1002.3519,235.1481,1025.5,213.086,1047.9407,189.5593,1069.4422,165.0578,1091.6508,140.8492,1114.4452,118.0548,1134.8254,93.6746,1156.6198,69.8802
Aegilops cylindrica_0007_Layer 8.jpg,Aegilops_geniculata,29.5,627.5,22.7746,597.7254,34.9132,584.5868,48.9305,574.5695,61.362,562.138,73.7935,549.7065,86.225,537.275,99.3636,525.1364,111.7951,512.7049,125.3204,501.5,138.2439,490.2561,151.6753,478.8247,164.8139,466.6861,178.2454,455.2546,191.6769,443.8231,204.8155,431.6845,218.5399,420.9601,232.5572,410.9428,246.5745,400.9255,260.006,389.494,273.4375,378.0625,287.1618,367.3382,300.5933,355.9067,314.3177,345.1823,327.7492,333.7508,341.1807,322.3193,354.9051,311.5949,368.3366,300.1634,382.061,289.439,396.0782,279.4218,409.5097,267.9903,422.9412,256.5588,436.9413,246.5,450.5515,235.5,464.1144,224.3856,477.5459,212.9541,490.6845,200.8155,504.116,189.384,517.8404,178.6596,530.9789,166.5211,544.1662,154.5,557.8419,143.6581,571.3867,132.5,585.2907,122.2093,598.4293,110.0707,612.4466,100.0534,626.171,89.329,640.2662,79.5,654.2055,69.2945,667.4867,57.5,680.7756,45.7244,694.5,38.0,57.0833,634.5,70.924,624.5,84.2478,613.2522,98.1911,603.5,111.0224,592.4776,124.324,581.176,137.9184,570.5816,150.9271,558.5729,164.2286,547.2714,177.5301,535.9699,190.8317,524.6683,204.4261,514.0739,217.6149,502.5,230.7363,490.7637,244.0379,479.4621,257.48,468.5,270.9338,457.5662,283.6496,444.8504,296.9511,433.5489,309.9598,421.5402,322.9684,409.5316,335.9771,397.5229,348.9857,385.5143,361.9921,373.5,374.2959,361.2041,387.3046,349.1954,400.3132,337.1868,413.3219,325.1781,425.3305,312.1695,438.3392,300.1608,451.3478,288.1522,464.6494,276.8506,478.2438,266.2562,490.5453,253.9547,503.2611,241.2389,515.2698,228.2302,526.5713,214.9287,539.1657,203.3343,551.4673,191.0327,564.183,178.317,575.7775,165.7225,589.079,154.421,601.0877,141.4123,614.3892,130.1108,626.3979,117.1021,638.5,104.1322,650.0009,91.4991,659.8883,77.6117,671.5,64.4387,683.1985,51.3015
Aeluporus_0000_Layer 1.jpg,Aeluropus_littoralis,691.5,1086.0,695.5824,1064.9176,707.5789,1050.9211,720.6968,1036.8032,734.1076,1023.3924,747.5184,1009.9816,760.8998,996.5,773.3399,982.1601,786.7507,968.7493,800.1615,955.3385,814.2794,942.2206,827.3973,928.1027,840.1009,914.3991,852.0975,900.4025,865.5083,886.9917,878.6262,872.8738,892.744,859.756,905.7406,846.7594,919.1514,833.3486,932.5,819.9121,944.5587,805.9413,958.6766,792.8234,972.0874,779.4126,985.4982,766.0018,998.909,752.591,1012.4522,739.5,1026.0234,726.4766,1039.4342,713.0658,1052.845,699.655,1066.2557,686.2443,1079.6665,672.8335,1093.0773,659.4227,1106.4881,646.0119,1119.8989,632.6011,1134.0168,619.4832,1148.1346,606.3654,1161.7713,593.5,1175.2491,580.2509,1189.367,567.133,1203.4849,554.0151,1216.8956,540.6044,1230.5993,527.9007,1245.0101,515.4899,1258.4209,502.0791,1272.5388,488.9612,1286.6566,475.8434,1300.0674,462.4326,1314.4782,450.0218,1327.889,436.611,1342.5927,424.9073,1356.5892,412.9108,1371.0,400.5,710.9569,1079.5431,724.3281,1066.1719,737.4064,1052.0936,750.7775,1038.7225,763.8558,1024.6442,776.5198,1010.9802,789.1839,997.3161,802.2621,983.2379,815.6333,969.8667,828.2973,956.2027,841.5,942.7617,854.0397,928.4603,866.4108,914.0892,879.782,900.718,892.8602,886.6398,906.2314,873.2686,919.6025,859.8975,932.6808,845.8192,945.7591,831.7409,959.1842,818.5,972.7943,805.7057,986.1654,792.3346,999.5366,778.9634,1012.9077,765.5923,1025.986,751.514,1040.0643,738.4357,1053.4354,725.0646,1066.0995,711.4005,1079.8848,697.6152,1093.5489,684.9511,1106.92,671.58,1119.9983,657.5017,1132.9552,644.5448,1146.0335,630.4665,1159.4047,617.0953,1172.7758,603.7242,1185.8541,589.6459,1199.9323,576.5677,1214.0106,563.4894,1226.3818,549.1182,1240.0458,536.4542,1253.8312,522.6688,1266.9094,508.5906,1280.2806,495.2194,1294.6517,482.8483,1307.0229,468.4771,1321.1012,455.3988,1335.1794,442.3206,1348.2577,428.2423,1361.336,414.164
Aeluporus_0001_Layer 2.jpg,Aeluropus_littoralis,330.5,502.0,333.3311,488.1689,341.955,480.545,350.2861,472.2139,358.6172,463.8828,366.9483,455.5517,375.2793,447.2207,383.6104,438.8896,391.9415,430.5585,400.2726,422.2274,408.6036,413.8964,416.9347,405.5653,425.2658,397.2342,433.5969,388.9031,441.9279,380.5721,450.259,372.241,458.5901,363.9099,467.214,356.286,475.838,348.662,484.462,341.038,492.7931,332.7069,501.1241,324.3759,509.4552,316.0448,517.7863,307.7137,526.1173,299.3827,534.4484,291.0516,542.7795,282.7205,551.1106,274.3894,559.4416,266.0584,567.7727,257.7273,576.3967,250.1033,585.0207,242.4793,593.9375,235.5625,601.5615,226.9385,610.4783,220.0217,619.1023,212.3977,627.4334,204.0666,635.7645,195.7355,644.3884,188.1116,653.3053,181.1947,661.9293,173.5707,670.5532,165.9468,678.8843,157.6157,687.2154,149.2846,695.8393,141.6607,704.4633,134.0367,712.7944,125.7056,721.7112,118.7888,730.3352,111.1648,738.9592,103.5408,747.2902,95.2098,756.5,92.0,345.1519,501.3481,353.4252,493.0748,361.9913,485.5087,370.2645,477.2355,378.5378,468.9622,386.811,460.689,395.67,453.83,403.9432,445.5568,412.2165,437.2835,420.4897,429.0103,428.763,420.737,437.0362,412.4638,445.3094,404.1906,453.5827,395.9173,461.8559,387.6441,469.422,379.078,477.6953,370.8047,486.2614,363.2386,494.5346,354.9654,502.8079,346.6921,511.0811,338.4189,519.3543,330.1457,527.6276,321.8724,536.1937,314.3063,544.4669,306.0331,552.7402,297.7598,561.019,289.5,568.8724,281.6276,577.4386,274.0614,585.7118,265.7882,593.985,257.515,602.2583,249.2417,610.5315,240.9685,618.8047,232.6953,627.078,224.422,634.6441,215.8559,643.5031,208.9969,651.7764,200.7236,660.0496,192.4504,668.3228,184.1772,675.889,175.611,684.1622,167.3378,692.4354,159.0646,700.7087,150.7913,708.9819,142.5181,716.548,133.952,724.8213,125.6787,733.0945,117.4055,741.3677,109.1323,748.9339,100.5661
Aeluporus_0002_Layer 3.jpg,Aeluropus_littoralis,358.25,645.75,355.6757,632.8243,361.8012,624.6988,367.9267,616.5733,374.0522,608.4478,380.1777,600.3223,386.3031,592.1969,391.5,583.6867,397.1399,575.3601,402.5583,566.9417,407.9766,558.5234,413.5,550.1485,419.5,541.971,424.2317,533.2683,429.6501,524.8499,435.7756,516.7244,441.9011,508.5989,447.3195,500.1805,454.5,492.4921,459.5704,483.9296,465.5,475.723,471.1143,467.3857,477.5,459.368,482.6581,450.8419,488.5,442.5989,494.5,434.4215,501.0346,426.4654,507.8672,418.6328,513.2855,410.2145,519.411,402.089,525.5,393.9484,530.9549,385.5451,536.3732,377.1268,543.2058,369.2942,548.5,360.8244,554.5,352.6469,560.8752,344.6248,567.0006,336.4994,572.419,328.081,578.5445,319.9555,585.3771,312.1229,590.7954,303.7046,598.3351,296.1649,604.4606,288.0394,610.5861,279.9139,618.1258,272.3742,624.2513,264.2487,631.791,256.709,638.5,248.8253,644.749,240.751,650.8745,232.6255,658.0,225.5,370.786,643.714,377.6934,635.8066,383.8937,627.6063,389.5,619.1601,395.5,610.8768,401.0802,602.4198,407.2805,594.2195,412.0665,585.4335,417.5597,576.9403,422.3457,568.1543,428.5,559.935,433.5,551.2375,439.5,542.9543,445.0254,534.4746,449.8115,525.6885,456.5,517.6905,462.5,509.4073,468.4123,501.0877,474.5,492.8409,479.3986,484.1014,484.8917,475.6083,490.5,467.1628,496.5,458.8796,502.0783,450.4217,507.5,441.899,513.5,433.6158,519.5,425.3325,525.4651,417.0349,530.5,408.3519,536.4514,400.0486,541.2375,391.2625,547.4377,383.0623,553.5,374.8049,559.1311,366.3689,565.3314,358.1686,570.5,349.541,576.5,341.2578,581.5,332.5604,587.5,324.2772,593.5043,315.9957,599.7045,307.7955,605.9048,299.5952,611.3979,291.1021,617.5982,282.9018,624.5056,274.9944,629.5,266.2947,635.5,258.0115,641.6921,249.8079,648.5995,241.9005,655.5,233.9903
Agropyron cristatum_0000_Layer 1.jpg,Agropyron_cristatum,122.75,1132.75,128.3769,1104.1231,145.2538,1086.2462,162.1307,1068.3693,179.3005,1051.1995,195.8845,1032.6155,212.4685,1014.0315,229.0525,995.4475,245.6365,976.8635,263.2205,959.2795,280.0974,941.4026,297.9743,924.5257,314.2038,906.5,332.4352,889.0648,348.605,870.895,365.6815,853.5,383.3588,836.1412,401.6499,818.8501,418.8197,801.6803,437.6966,785.8034,455.3968,768.5,472.1575,750.3425,489.0344,732.4656,506.8746,715.5,524.2024,697.2976,541.3722,680.1278,559.5,663.3548,576.8331,645.6669,595.1242,628.3758,613.294,612.206,630.878,594.622,648.7549,577.7451,667.3389,561.1611,685.2158,544.2842,702.7998,526.7002,720.6767,509.8233,737.8465,492.6535,755.7234,475.7766,774.3074,459.1926,791.1843,441.3157,808.7683,423.7317,826.6452,406.8548,844.815,390.685,861.6919,372.8081,878.983,354.517,896.1528,337.3472,913.7368,319.7632,930.9066,302.5934,949.0764,286.4236,967.3675,269.1325,986.5373,253.9627,1006.0,239.5,154.3569,1131.1431,175.0095,1119.5,194.2716,1104.5,213.0845,1088.4155,231.3912,1071.1088,249.2836,1054.2164,266.1761,1036.3239,283.3614,1019.1386,299.2538,1000.2462,316.8534,982.6466,334.16,964.34,350.7596,945.7404,368.5,928.785,384.5445,909.9555,403.144,893.356,419.7436,874.7564,435.9289,856.5711,453.5285,838.9715,470.128,820.372,486.7276,801.7724,503.3271,783.1729,519.5,764.3966,536.5262,745.9738,552.4187,727.0813,569.0182,708.4818,585.6178,689.8822,602.5102,671.9898,619.5,654.1376,636.5,636.8755,652.7734,618.7266,669.6658,600.8342,686.5583,582.9417,704.1578,565.3422,722.0503,548.4497,738.6498,529.8502,755.5423,511.9577,771.7276,493.7724,789.3271,476.1729,805.9267,457.5733,823.5262,439.9738,839.7116,421.7884,856.604,403.896,873.2036,385.2964,889.8031,366.6969,906.4027,348.0973,923.7093,329.7907,940.3089,311.1911,957.9085,293.5915,976.3042,276.5,992.4004,258.0996
Agropyron cristatum_0001_Layer 2.jpg,Agropyron_cristatum,272.0,799.5,272.5736,780.9264,281.8542,770.6458,292.1907,761.5,302.4155,752.0845,312.9891,743.5109,323.5626,734.9374,333.5504,724.9496,343.8311,715.6689,354.1117,706.3883,364.0995,696.4005,373.6731,686.8269,383.2466,677.2534,393.2344,667.2656,401.8079,656.6921,411.0886,646.4114,420.6621,636.8379,430.9428,627.5572,440.5164,617.9836,450.5041,607.9959,459.0777,597.4223,468.6512,587.8488,478.9319,578.5681,488.9197,568.5803,498.4932,559.0068,508.481,549.019,518.4688,539.0312,528.0423,529.4577,537.323,519.177,546.8965,509.6035,556.1772,499.3228,565.4578,489.0422,574.7385,478.7615,584.3121,469.1879,593.5927,458.9073,603.8734,449.6266,614.154,440.346,624.7276,431.7724,634.7154,421.7846,644.996,412.504,655.2767,403.2233,665.5574,393.9426,675.838,384.662,686.1187,375.3813,695.6922,365.8078,706.2658,357.2342,715.8393,347.6607,726.4129,339.0871,736.6936,329.8064,747.2671,321.2329,758.1336,313.3664,769.0,305.5,292.3806,803.1194,303.2968,795.2032,312.6272,784.8728,321.9575,774.5425,331.2879,764.2121,340.9112,754.5888,350.3416,744.5,359.8648,734.6352,369.5,725.0168,379.5256,714.9744,388.856,704.644,397.7721,694.7279,407.3954,685.1046,416.7258,674.7742,426.5,664.6277,435.3865,654.1135,445.7169,644.7831,454.6331,634.8669,464.6706,624.8294,474.7081,614.7919,484.0384,604.4616,494.0759,594.4241,503.4063,584.0937,513.4438,574.0562,522.7742,563.7258,532.1045,553.3955,541.4349,543.0651,550.7653,532.7347,561.0957,523.4043,569.7189,512.7811,579.0493,502.4507,587.6726,491.8274,597.003,481.497,606.3333,471.1667,614.9566,460.5434,624.5799,450.9201,633.9103,440.5897,644.2406,431.2594,653.8639,421.6361,663.9014,411.5986,673.9389,401.5611,684.2692,392.2308,693.8925,382.6075,703.7294,373.5,714.1391,364.3609,724.4694,355.0306,733.7998,344.7002,744.1302,335.3698,753.7535,325.7465,763.3767,316.1233
Agropyron cristatum_0002_Layer 3.jpg,Agropyron_cristatum,222.25,1247.75,223.1783,1213.3217,240.1849,1194.3151,257.1916,1175.3084,274.1983,1156.3017,292.205,1138.295,309.5045,1119.9955,327.5112,1101.9888,345.5179,1083.9821,363.8175,1066.6825,381.5,1047.9558,398.8308,1029.6692,415.4233,1011.0767,433.7229,993.7771,453.0224,977.4776,470.322,959.178,486.9145,940.5855,505.9212,923.5788,523.9278,905.5722,541.9345,887.5655,559.2341,869.2659,577.5337,851.9663,595.8332,834.6668,613.1328,816.3672,631.1395,798.3605,648.1462,779.3538,666.4457,762.0543,685.2256,744.5,705.0449,729.4551,724.3444,713.1556,743.644,696.856,763.2365,681.2635,782.5361,664.9639,800.8356,647.6644,819.4281,631.0719,838.4348,614.0652,857.4414,597.0586,876.4481,580.0519,895.3335,564.1665,913.2188,547.2812,932.2255,530.2745,951.1109,514.3891,970.9962,499.5038,991.4674,486.0326,1010.4741,469.0259,1030.0665,453.4335,1049.3661,437.1339,1069.5444,422.9556,1089.1368,407.3632,1108.4364,391.0636,1128.3217,376.1783,1148.5,365.0,256.1649,1249.3351,274.5,1232.7762,292.8586,1215.6414,310.7662,1197.7338,328.6737,1179.8263,345.5812,1160.9188,363.4888,1143.0112,381.3963,1125.1037,399.3039,1107.1961,417.5043,1089.9957,434.4118,1071.0882,453.4516,1054.5,470.5198,1035.9802,489.7202,1019.7798,506.9206,1001.5794,523.8282,982.6718,543.3215,967.1785,559.5219,947.9781,577.4295,930.0705,594.6299,911.8701,612.8303,894.6697,630.3236,877.1764,648.2312,859.2688,666.4316,842.0684,684.3391,824.1609,702.5396,806.9604,721.4471,790.0529,738.6475,771.8525,755.8479,753.6521,773.4626,735.0374,790.2488,717.2512,808.1563,699.3437,824.3568,680.1432,841.8501,662.6499,860.5,645.6357,877.6652,626.8348,895.5,608.8972,912.7731,590.7269,930.6807,572.8193,948.174,555.326,967.1153,538.5,984.5748,520.9252,1002.7753,503.7247,1021.9757,487.5243,1040.1761,470.3239,1059.0836,453.4164,1077.2841,436.2159,1095.1916,418.3084,1112.6849,400.8151,1130.2996,382.2004
Agropyron_3.tif,Agropyron_cristatum,1050.5,1947.5,1049.5,1911.7879,1065.3,1893.2,1082.6866,1874.5,1099.9639,1855.5361,1118.1495,1837.3505,1135.335,1818.165,1151.985,1800.515,1170.7563,1783.7437,1187.8205,1765.6795,1205.7131,1746.7869,1223.6058,1727.8942,1242.2055,1709.2945,1259.9768,1691.5232,1279.4553,1675.0447,1296.6408,1655.8592,1313.9979,1638.5021,1332.5976,1619.9024,1351.3689,1603.1311,1369.9687,1584.5313,1388.1542,1566.3458,1405.9255,1548.5745,1424.1111,1530.3889,1442.2966,1512.2034,1460.0679,1494.4321,1476.5,1475.5203,1495.3176,1458.1824,1513.7961,1440.7039,1533.5674,1424.9326,1552.0458,1407.4542,1572.5698,1393.5,1591.8813,1376.6187,1611.6526,1360.8474,1630.4239,1344.0761,1649.9024,1327.5976,1668.795,1309.705,1687.9725,1292.5,1707.1661,1275.3339,1726.6445,1258.8555,1745.5371,1240.9629,1764.7226,1223.7774,1784.494,1208.006,1804.5582,1192.9418,1824.3295,1177.1705,1844.1008,1161.3992,1863.8191,1145.5,1883.6434,1129.8566,1904.0005,1115.4995,1923.4789,1099.0211,1942.9574,1082.5426,1963.0216,1067.4784,1982.5,1062.0,1084.9428,1949.5572,1104.007,1934.493,1121.4853,1917.0147,1140.085,1899.415,1157.9775,1881.5225,1175.8701,1863.6299,1193.3485,1846.1515,1210.9481,1827.5519,1228.1336,1809.3664,1246.4404,1791.0596,1264.04,1772.46,1281.9326,1754.5674,1301.1181,1738.3819,1318.5964,1720.9036,1336.5,1703.6014,1353.6744,1684.8256,1372.567,1667.933,1390.4596,1650.0404,1406.645,1630.855,1424.4163,1614.0837,1441.6017,1595.8983,1459.4943,1578.0057,1478.094,1560.406,1496.4007,1542.0993,1515.0004,1524.4996,1532.893,1506.607,1551.3713,1490.1287,1568.5568,1471.9432,1586.8636,1453.6364,1605.1703,1435.3297,1622.77,1416.73,1639.6626,1397.8374,1656.5552,1378.9448,1674.8619,1360.6381,1693.1687,1342.3313,1710.3542,1324.1458,1727.8325,1306.6675,1745.4322,1288.0678,1764.3248,1271.1752,1780.8031,1252.6969,1799.6957,1235.8043,1818.2953,1218.2047,1836.6021,1199.8979,1855.3734,1184.1266,1873.2659,1166.2341,1892.4514,1150.0486,1910.6368,1132.8632,1928.9436,1114.5564,1946.5433,1095.9567,1964.7288,1078.7712
